No,Date,DateOfWeek,Eat In,TotalNetSales,Forecast,VarianceÂ (NetÂ SalesÂ -Â LastÂ Year),Is_Holiday,Holiday_Name,temp,feelslike,conditions,description,icon
911,04/12/2023,Mon,3371.48,4096.53,3500,-399.11,0,,6.2,3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
912,05/12/2023,Tue,2214.31,2996.16,3400,-1222.88,0,,4.6,2.1,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
913,06/12/2023,Wed,3572.61,4260.64,3500,-257.35,0,,3,-0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
914,07/12/2023,Thu,3536.98,4099.23,4000,-1073.39,0,,7.6,4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
915,08/12/2023,Fri,4356.4,5612.04,5400,-271.43,0,,8,5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
916,09/12/2023,Sat,6268.56,7179.48,6500,1300.91,0,,9.5,6.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
917,10/12/2023,Sun,3178.49,3864.9,3500,-248.52,0,,9.5,8.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
918,11/12/2023,Mon,3065.33,3632.46,0,-1020.11,0,,9.4,7.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
919,12/12/2023,Tue,3236.12,4280.71,0,-730.16,0,,9.1,7.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
920,13/12/2023,Wed,3187.12,3678.07,0,-1536.5,0,,6.1,2.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
921,14/12/2023,Thu,3354.92,3997.69,0,-2581.04,0,,6.1,3.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
922,15/12/2023,Fri,4006.28,4629.47,0,-2590.39,0,,7.4,5.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
923,16/12/2023,Sat,5698.16,6897.16,0,-1329.82,0,,9.4,7.8,Overcast,Cloudy skies throughout the day.,cloudy
924,17/12/2023,Sun,3024.26,3433.63,0,-363.88,0,,9.1,6.6,Overcast,Cloudy skies throughout the day.,cloudy
925,18/12/2023,Mon,4376.42,5047.05,5500,-2412.27,0,,10.3,9.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
926,19/12/2023,Tue,5121.61,6448.99,4500,1022.5,0,,8.9,7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
927,20/12/2023,Wed,4624.07,5834.21,5300,-1247.31,0,,8.3,4.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
928,21/12/2023,Thu,5300.44,6532.05,5300,-46.22,0,,10.3,9.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
929,22/12/2023,Fri,4546.33,6062.11,5500,-1305.09,0,,9.3,5.9,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
930,23/12/2023,Sat,4316.98,5131.88,7000,2408.46,0,,9.2,5.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
931,24/12/2023,Sun,1303.71,1620.53,2000,1620.53,0,,11.2,11.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
932,26/12/2023,Tue,1576.52,1896.77,3500,-4425.05,1,Boxing Day,6.8,4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
933,27/12/2023,Wed,4824.37,5950.02,5200,-885.97,0,,9.9,8.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
934,28/12/2023,Thu,4502.57,5571.47,5400,-1658.5,0,,9.6,7.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
935,29/12/2023,Fri,5230.21,6313.05,6000,-1710.31,0,,7.8,4.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
936,30/12/2023,Sat,5385.2,6450.73,7000,2101.03,0,,8.2,6.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
937,31/12/2023,Sun,2849.39,3357.47,2600,3357.47,0,,6.9,2.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
938,02/01/2024,Tue,1913.83,2299.82,4200,-813.81,0,,10.7,9.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
939,03/01/2024,Wed,2106.17,2755.99,3200,-356.33,0,,8.6,5.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
940,04/01/2024,Thu,2298.81,2714.87,3200,110.01,0,,6.1,3.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
941,05/01/2024,Fri,3236.41,4421.86,5000,605.36,0,,5.4,2.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
942,06/01/2024,Sat,5304.39,6994.99,7000,-502.55,0,,4.7,2.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
943,07/01/2024,Sun,2460.28,2933.45,3300,-996.67,0,,2.5,-0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
944,08/01/2024,Mon,1510.27,1862.32,2200,-317.73,0,,1,-3.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
945,09/01/2024,Tue,1282.32,1753.98,2500,-598.21,0,,0.4,-5.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain
946,10/01/2024,Wed,2023.37,2543.18,2800,-17.57,0,,0.8,-4.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
947,11/01/2024,Thu,1392.45,2391.83,2800,163.57,0,,2.4,-2.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
948,12/01/2024,Fri,2448.7,3351.85,4200,-545.61,0,,3.7,0.2,Overcast,Cloudy skies throughout the day.,cloudy
949,13/01/2024,Sat,5906.28,7189.33,7700,-641.81,0,,0.9,-1,Overcast,Cloudy skies throughout the day.,cloudy
950,14/01/2024,Sun,3109.53,3413.49,3400,96.81,0,,3,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
951,15/01/2024,Mon,1338.38,1811.62,2350,-547.54,0,,0.9,-1.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
952,16/01/2024,Tue,1502.89,1849.09,2200,-715.78,0,,0.9,-1.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
953,17/01/2024,Wed,1194.47,1727.03,2400,-476.21,0,,-0.7,-4.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
954,18/01/2024,Thu,1991.41,2601.28,2600,-36.76,0,,-1.5,-4.9,Clear,Clear conditions throughout the day.,clear-day
955,19/01/2024,Fri,2047.61,3295.73,3800,-588.19,0,,0.9,-2.4,Rain,Clear conditions throughout the day with morning rain.,rain
956,20/01/2024,Sat,4885.58,6345.54,7500,-1037.86,0,,4.4,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
957,21/01/2024,Sun,2319.78,2710.46,3300,-501.31,0,,9.4,7.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
958,22/01/2024,Mon,981.21,1514.85,1800,-321,0,,7.8,4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
959,23/01/2024,Tue,805.97,1145.19,2000,-870.9,0,,9.6,8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
960,24/01/2024,Wed,1469.34,1882.68,2500,-754.57,0,,8.5,5.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
961,25/01/2024,Thu,1766.92,2122.32,2200,-22.25,0,,10.2,9.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
962,26/01/2024,Fri,2345.47,3799.35,4200,-65.73,0,,7,4.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
963,27/01/2024,Sat,4747.86,5883.81,8000,-2248.05,0,,5.2,2.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
964,28/01/2024,Sun,2768.83,3197.11,3400,-308.4,0,,8.5,5.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
965,29/01/2024,Mon,1566.82,1897.2,2200,-154.82,0,,10.6,10.6,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
966,30/01/2024,Tue,1404.92,1796.86,1800,-607.37,0,,6.2,3.4,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
967,31/01/2024,Wed,2261.97,2955.37,2200,-452.89,0,,6.8,4.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
968,01/02/2024,Thu,1609.42,1948.15,2300,-761.61,0,,5.2,2.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
969,02/02/2024,Fri,2369.57,3604.8,3900,-617.71,0,,8.7,6.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
970,03/02/2024,Sat,5478.17,7367.93,6500,622.17,0,,9.8,8.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
971,04/02/2024,Sun,2850.13,3554.92,3200,47.2,0,,9.8,8.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
972,05/02/2024,Mon,1407.22,1700.93,2000,-238.32,0,,9.2,7.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
973,06/02/2024,Tue,2138.08,2868.81,2200,457.12,0,,10.6,10.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
974,07/02/2024,Wed,2053.55,2680.22,2500,432.8,0,,4.4,1.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
975,08/02/2024,Thu,1949.47,2379.76,2500,27.76,0,,8,5.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
976,09/02/2024,Fri,2770.93,3615.9,4500,-1068.58,0,,9.7,8.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
977,10/02/2024,Sat,4532.87,5378.23,7200,-445.12,0,,7.6,5.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
978,11/02/2024,Sun,2857.88,3230.5,3500,236.61,0,,6.7,3.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
979,12/02/2024,Mon,2791.67,3380.57,3200,20.69,0,,5.1,2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
980,13/02/2024,Tue,3171.69,3628.32,3300,-1034.09,0,,8.3,6.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
981,14/02/2024,Wed,3647.16,4679.65,4300,1349.59,0,,11.7,11.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
982,15/02/2024,Thu,2947.53,3681.18,3200,4.62,0,,12.3,12.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
983,16/02/2024,Fri,3997.02,4875.73,5300,-898.83,0,,9.1,7.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
984,17/02/2024,Sat,4953.23,6066.88,6000,97,0,,10.6,10.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
985,18/02/2024,Sun,1772.68,2345.43,2300,141.06,0,,10.1,9.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
986,19/02/2024,Mon,1382.56,1913.84,2500,-924.37,0,,8.9,6.5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain
987,20/02/2024,Tue,1781.78,2410.17,1800,92.17,0,,8.8,7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
988,21/02/2024,Wed,1680.57,2107.9,2500,-981.98,0,,9.1,6.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
989,22/02/2024,Thu,1693.56,2389.64,2500,-965.45,0,,6.3,2.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
990,23/02/2024,Fri,1862.72,3081.6,4300,-1664.36,0,,4,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
991,24/02/2024,Sat,5328.36,6461.4,6800,-50.73,0,,3.6,1.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain
992,25/02/2024,Sun,3266.1,3597.92,3400,754.16,0,,4.1,-0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
993,26/02/2024,Mon,1485.97,1944.26,2000,-632.2,0,,5.1,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
994,27/02/2024,Tue,1510.05,2081.4,2100,-784.6,0,,4.6,2.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
995,28/02/2024,Wed,2041.63,2698.84,2400,13.14,0,,8.4,7.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
996,29/02/2024,Thu,1657.83,1966.98,2600,-1071.22,0,,7.3,4.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
997,01/03/2024,Fri,4336.22,4988.95,4200,242.08,0,,3.9,-0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
998,02/03/2024,Sat,6459.82,7405.89,7300,-375.84,0,,2.7,-0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain
999,03/03/2024,Sun,3262.58,3556.27,3400,239.24,0,,4.2,2.6,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain or snow.,rain
1000,04/03/2024,Mon,2045.59,2381.08,2400,-31.13,0,,5,1.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1001,05/03/2024,Tue,1760.17,2111.27,2400,-294.12,0,,5.9,4.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1002,06/03/2024,Wed,1943.73,2329.83,2500,113.6,0,,5.8,4.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1003,07/03/2024,Thu,1886.77,2183.2,2600,-1060.56,0,,5.9,2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1004,08/03/2024,Fri,3264.67,4079.16,3800,-118.82,0,,5.8,1.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1005,09/03/2024,Sat,5424.81,6077.23,7200,-1090.62,0,,7.3,4.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1006,10/03/2024,Sun,3183.78,3395.08,3300,-90.44,0,,7.9,6.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1007,11/03/2024,Mon,1779.35,2105.54,2200,-344.44,0,,7,4.9,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
1008,12/03/2024,Tue,2029.56,2369.44,2200,129.11,0,,9.8,8.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1009,13/03/2024,Wed,2000.94,2305.25,2600,-1704.29,0,,10.8,10.8,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
1010,14/03/2024,Thu,1802.13,2199.43,2600,-1840.78,0,,10.6,10.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1011,15/03/2024,Fri,3460.55,4001.27,4400,-340.75,0,,9.7,9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1012,16/03/2024,Sat,6199.55,7085.44,6800,599.52,0,,7.7,6.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1013,17/03/2024,Sun,1996.02,2221.52,3400,-554.72,0,,10.6,10.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1014,18/03/2024,Mon,1610.63,2024.96,2200,-670.4,0,,10.3,9.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1015,19/03/2024,Tue,1410.77,1719.94,2200,-16.39,0,,11.5,11.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1016,20/03/2024,Wed,1764.8,2080.79,2500,-599.83,0,,11,10.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1017,21/03/2024,Thu,2167.19,2618.53,2500,325.76,0,,8.7,7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1018,22/03/2024,Fri,3000.56,3924.77,4300,-259.65,0,,8.4,5.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1019,23/03/2024,Sat,5868.44,6331.8,7300,-1483.67,0,,5.7,1.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1020,24/03/2024,Sun,2081.16,2370.17,3400,-934.19,0,,7.2,4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1021,25/03/2024,Mon,2298.66,2546.72,2500,28.59,0,,7.9,4.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1022,26/03/2024,Tue,2182.84,2479.98,2600,-512.29,0,,8.3,6.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1023,27/03/2024,Wed,2955.34,3831.75,3200,359.28,0,,5.8,2.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1024,28/03/2024,Thu,3261.43,4204.17,3200,1012.49,0,,5.8,1.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1025,29/03/2024,Fri,4107.22,4462.83,3800,-520.4,1,Good Friday,8,6.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1026,30/03/2024,Sat,4798.03,5581.37,5000,-1998.95,0,,8.4,6.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1027,01/04/2024,Mon,3643.05,3965.92,4000,1163.43,0,,8.5,7.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1028,02/04/2024,Tue,3278.76,3622.59,3200,413.88,0,,8.9,7.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1029,03/04/2024,Wed,3097.15,3346.39,3800,-1138.59,0,,9.5,7.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1030,04/04/2024,Thu,2978.62,3235.63,3800,-1070.19,0,,10.8,10,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1031,05/04/2024,Fri,3537.53,3910.53,5300,643.57,0,,12.3,12.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1032,06/04/2024,Sat,5681.87,6175.24,5300,2278.08,0,,13.7,13.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1033,07/04/2024,Sun,3477.05,3551.49,3400,3551.49,0,,11.2,10.8,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
1034,08/04/2024,Mon,2409.48,2644.1,3500,-1781.09,0,,10.8,10.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1035,09/04/2024,Tue,2839.63,3157.44,3200,-164.78,0,,7.9,4.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1036,10/04/2024,Wed,3270.1,3626.73,4300,-1154.49,0,,9.4,8.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1037,11/04/2024,Thu,3221.36,3507.19,4300,-252.97,0,,12.9,12.9,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
1038,12/04/2024,Fri,2637.58,3408.83,5300,-2086.18,0,,12.4,11.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1039,13/04/2024,Sat,4403.34,5082.84,5500,-191.58,0,,11.1,10.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1040,14/04/2024,Sun,1987.2,2046.7,3300,-1522.47,0,,8.7,7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1041,15/04/2024,Mon,2069.55,2355.98,2400,-55.31,0,,8,4.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1042,16/04/2024,Tue,1342.12,1856.59,2200,-413.5,0,,9.1,6.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1043,17/04/2024,Wed,1500,1881.42,2500,-609.16,0,,7,4.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1044,18/04/2024,Thu,1984.08,2361.48,2500,-247.76,0,,7.1,4.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1045,19/04/2024,Fri,2790.72,3170.48,4200,-1134.26,0,,10.7,9.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1046,20/04/2024,Sat,4494.77,5147.36,6300,-1127.72,0,,7.7,6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1047,21/04/2024,Sun,1816.35,1887.94,3300,-1226.48,0,,7.9,6.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1048,22/04/2024,Mon,1775.63,2060.16,2300,-622.48,0,,6.6,5.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1049,23/04/2024,Tue,1263.53,1702.66,2200,-451.06,0,,8.3,7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1050,24/04/2024,Wed,1544.72,1928.71,2500,-420.34,0,,8,7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1051,25/04/2024,Thu,1599.46,1956.8,2700,-1031.32,0,,7.5,5.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1052,26/04/2024,Fri,3288.03,3906.16,4200,-163.78,0,,7.8,5.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1053,27/04/2024,Sat,6493.49,6960.27,6200,974.93,0,,6.4,2.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1054,28/04/2024,Sun,2882.22,3019.63,3500,-1073.23,0,,7.5,5.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1055,29/04/2024,Mon,1597.03,1863.32,2200,-2036.3,0,,9.7,8.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1056,30/04/2024,Tue,1803.86,2172.83,2200,160.46,0,,10.6,9.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1057,01/05/2024,Wed,1684.59,2206.89,2200,490.9,0,,9.3,8.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1058,02/05/2024,Thu,1960.01,2475.59,2300,177.4,0,,9.7,8.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1059,03/05/2024,Fri,2904.43,3453.83,3800,318.45,0,,9.7,8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1060,04/05/2024,Sat,4428.82,5178.55,6000,-816.15,0,,11,10.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1061,05/05/2024,Sun,3392.34,3575.31,3800,1163.93,0,,10.4,9.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1062,06/05/2024,Mon,3235.77,3513.74,5000,-1549.29,1,May Day,11.4,11.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1063,07/05/2024,Tue,994.18,1127.24,2000,-1133.52,0,,13.5,13.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1064,08/05/2024,Wed,1525.96,1922.87,2200,-434.44,0,,13.6,13.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1065,09/05/2024,Thu,1571.51,1960.65,2200,-141.94,0,,15.7,15.7,Clear,Clear conditions throughout the day.,clear-day
1066,10/05/2024,Fri,1988.62,2398.4,3200,-469.97,0,,17.4,17.4,Clear,Clear conditions throughout the day.,clear-day
1067,11/05/2024,Sat,2374.82,2738.95,4700,-2011.69,0,,16.8,16.8,Clear,Clear conditions throughout the day.,clear-day
1068,12/05/2024,Sun,1669.88,1795.52,3200,-1211.4,0,,16.3,16.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
1069,13/05/2024,Mon,1702.33,2019.58,1988.84,98.47,0,,13.2,13.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1070,14/05/2024,Tue,1252.11,1532.98,1890,-273.75,0,,13.1,13.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1071,15/05/2024,Wed,1640.63,2199.94,2285.5,-198.92,0,,14.1,14.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1072,16/05/2024,Thu,1796.58,2193.7,2286.43,-27.98,0,,13.6,13.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
1073,17/05/2024,Fri,2354.38,2943.08,3478.3,-527.84,0,,14.6,14.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1074,18/05/2024,Sat,4694.66,5251.52,5168.33,681.99,0,,15,15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1075,19/05/2024,Sun,1713.11,1933.02,2287.58,62.89,0,,15.9,15.9,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain
